Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,EMA_20,MACD,MACD_Signal,RSI_14,Stochastic,Bollinger_High,Bollinger_Low
2017-02-19,1054.760009765625,1056.81005859375,1043.4599609375,1047.8699951171875,1047.8699951171875,77423296,1019.9622985839844,1008.9717740824248,23.462088355487708,22.16456756626796,62.29755431071775,71.10310552292651,1073.4998011172806,966.4247960506883
2017-02-20,1048.68994140625,1080.489990234375,1041.68994140625,1079.97998046875,1079.97998046875,109478000,1025.441146850586,1015.734460404932,26.23272795236312,22.97819964348699,67.51712915072775,93.66825553620164,1079.9883097171532,970.8939839840186
2017-02-21,1079.280029296875,1117.25,1076.9300537109375,1115.300048828125,1115.300048828125,186868992,1031.7549987792968,1025.216897397617,30.922063825279906,24.566972479845575,72.09364374426455,98.85672938289224,1096.2964768408347,967.213520717759
2017-02-22,1114.800048828125,1125.3900146484375,1100.550048828125,1117.43994140625,1117.43994140625,136100000,1037.0369964599608,1034.0000444460584,34.41436041199927,26.536450066276313,72.34783737764725,95.5511381393228,1110.8119636119545,963.2620293079672
2017-02-23,1117.27001953125,1176.6199951171875,1116.9599609375,1166.719970703125,1166.719970703125,189454000,1043.877493286133,1046.6400374229218,40.689474201207986,29.367054893262647,77.4434641049883,95.69431271380513,1136.6619328997017,951.0930536725641
2017-02-24,1172.7099609375,1200.3900146484375,1131.9599609375,1173.6800537109375,1173.6800537109375,330759008,1050.4164947509767,1058.7390865932089,45.69739647883284,32.63312321037669,78.05844834496172,88.09652883426138,1159.0786681291256,941.7543213728277
2017-02-25,1170.4100341796875,1174.8499755859375,1124.5899658203125,1143.8399658203125,1143.8399658203125,139960992,1056.2414947509765,1066.8439322338854,46.71980838622312,35.450460245545976,69.33096212655042,74.79809584065599,1171.614061572964,940.8689279289891
2017-02-26,1144.27001953125,1167.469970703125,1130.199951171875,1165.199951171875,1165.199951171875,116486000,1062.5939910888671,1076.2111721327415,48.69235434300708,38.0988390650382,71.76456276611111,84.3173149188072,1186.9255684195555,938.2624137581788
2017-02-27,1163.780029296875,1181.97998046875,1163.3800048828125,1179.969970703125,1179.969970703125,131570000,1068.5249908447265,1086.092962472778,50.861132883230994,40.65129782867676,73.33990752692661,90.45431058513505,1202.9599144780143,934.0900672114386
2017-02-28,1180.719970703125,1193.25,1171.8199462890625,1179.969970703125,1179.969970703125,184956000,1074.3699920654296,1095.0336299232872,51.980704299267245,42.91717912279486,73.33990752692661,89.72886464661102,1217.2480440542315,931.4919400766279
2017-03-01,1180.0400390625,1222.5,1179.68994140625,1222.5,1222.5,229056992,1085.7758422851562,1107.1732842163074,55.65819758281532,45.46538281479896,77.52711031592322,100.0,1237.442186583347,934.1094979869653
2017-03-02,1224.6800537109375,1262.1300048828125,1215.6199951171875,1251.010009765625,1251.010009765625,368275008,1098.892642211914,1120.872019982909,60.179445833761065,48.40819541859138,79.81567381302158,95.29790030175613,1259.7938265868622,937.991457836966
2017-03-03,1250.7099609375,1280.31005859375,1250.7099609375,1274.989990234375,1274.989990234375,315739008,1112.4196411132812,1135.54992191162,64.94886161381805,51.71632865763672,81.52032138076407,97.77048623473993,1284.394771465933,940.4445107606293
2017-03-04,1277.4300537109375,1279.4000244140625,1230.510009765625,1255.1500244140625,1255.1500244140625,183270000,1125.2180908203125,1146.9404078642335,66.36275007561767,54.64561294123292,75.81534023513669,89.45602974458454,1299.6601730901823,950.7760085504426
2017-03-05,1254.2900390625,1267.2900390625,1238.06005859375,1267.1199951171875,1267.1199951171875,134127000,1139.0419891357421,1158.3860828407053,67.66909624764025,57.25030960251439,76.86718967133316,94.47235898128481,1312.451118663014,965.6328596084703
2017-03-06,1267.469970703125,1276.0,1264.5999755859375,1272.8299560546875,1272.8299560546875,153656992,1152.455987548828,1169.285499337275,68.37692450566215,59.47563258314395,77.3727467176291,96.32210524167677,1323.666995148004,981.2449799496521
2017-03-07,1273.2099609375,1275.550048828125,1204.800048828125,1223.5400390625,1223.5400390625,291256000,1163.2589904785157,1174.452598358725,64.22030740353148,60.42456754722146,64.30761464083444,68.41899396575023,1323.425683595633,1003.0922973613983
2017-03-08,1223.22998046875,1232.1600341796875,1148.0799560546875,1150.0,1150.0,332603008,1169.3869934082031,1172.123779467418,54.36540134526899,59.21273430683097,50.58348057325394,20.226519320501822,1317.200921209242,1021.5730656071642
2017-03-09,1150.3499755859375,1197.4599609375,1141.22998046875,1188.489990234375,1188.489990234375,212283008,1176.500994873047,1173.682466207128,49.09519893831521,57.18922723312782,55.88954715924242,41.03518259973865,1313.1940445006485,1039.8079452454454
2017-03-10,1189.3599853515625,1270.469970703125,1077.25,1116.719970703125,1116.719970703125,563795968,1179.6159912109374,1168.2574666353182,38.6813898085702,53.4876597482163,45.97632679634937,19.437584612388097,1307.6010663643733,1051.6309160575015
2017-03-11,1116.3199462890625,1193.8299560546875,1116.3199462890625,1175.8299560546875,1175.8299560546875,283320000,1186.0139892578125,1168.9786561038297,34.79693544939505,49.749514888452055,53.32006056529059,48.54719177044584,1298.920619980252,1073.107358535373
2017-03-12,1176.6199951171875,1226.97998046875,1175.3599853515625,1221.3800048828125,1221.3800048828125,227176000,1193.0839904785157,1173.9692607494471,34.99063538277619,46.79773898731689,58.05217208265065,70.97900290237023,1295.79463452436,1090.3733464326715
2017-03-13,1221.780029296875,1237.3699951171875,1217.030029296875,1231.9200439453125,1231.9200439453125,380276992,1198.914990234375,1179.4883829585772,35.5844417471601,44.55507953928553,59.08573634253329,76.16960470535051,1296.4088549733506,1101.4211254953993
2017-03-14,1232.1600341796875,1244.81005859375,1220.719970703125,1240.0,1240.0,245306000,1205.0429931640624,1185.2513941053794,36.288708849006525,42.90180540122973,59.901395517444655,80.14870138770328,1296.5022894181657,1113.5836969099591
2017-03-15,1240.1600341796875,1251.6099853515625,1239.75,1249.6099853515625,1249.6099853515625,297804992,1209.1874938964843,1191.380783747873,37.19354704688544,41.76015373036088,60.899810879234145,84.88128416056095,1300.836868550278,1117.5381192426905
2017-03-16,1251.3299560546875,1257.97998046875,1152.43994140625,1187.81005859375,1187.81005859375,638568000,1209.893994140625,1191.0407146855755,32.5486990896502,39.91786280221874,51.94290256949503,54.446974633717026,1300.6511128166278,1119.136875464622
2017-03-17,1180.1600341796875,1180.1600341796875,1099.5699462890625,1100.22998046875,1100.22998046875,706598976,1207.7134948730468,1182.392073331592,21.552202872845783,36.24473081634415,42.42097485288693,11.367785156275946,1306.4578543555172,1108.9691353905764
2017-03-18,1099.68994140625,1114.0699462890625,957.655029296875,973.8179931640625,973.8179931640625,621302016,1198.1443969726563,1162.5278752203988,2.6069580989319547,29.517176272861715,33.013756516490346,5.077185240743255,1339.4388372575718,1056.8499566877408
2017-03-19,976.72998046875,1069.9100341796875,976.72998046875,1036.739990234375,1036.739990234375,406648000,1190.9828979492188,1150.5480766503013,-7.246472747943471,22.16444646870068,40.13055595890008,24.842535053349806,1348.7903284816207,1033.175467416817
2017-03-20,1037.239990234375,1063.030029296875,1036.6800537109375,1054.22998046875,1054.22998046875,286529984,1184.6958984375,1141.3749246330106,-13.488603418417824,15.03383649127698,41.9759079143726,30.379510605192543,1353.4000621513098,1015.9917347236903
2017-03-21,1055.3599853515625,1122.4300537109375,1055.3599853515625,1120.5400390625,1120.5400390625,337391008,1179.597900390625,1139.3906498167714,-12.935754073921544,9.439918378237277,48.46190665443297,52.07072559685942,1349.5817271432652,1009.6140736379849
2017-03-22,1120.6500244140625,1120.6500244140625,1014.2100219726562,1049.1400146484375,1049.1400146484375,380840992,1169.5044006347657,1130.795351229311,-18.050922443042737,3.9417502139812743,42.90106859232865,29.24572110919464,1345.20556888806,993.8032323814713
2017-03-23,1050.050048828125,1058.010009765625,1028.9300537109375,1038.5899658203125,1038.5899658203125,248540000,1157.6843994140625,1122.0138859522635,-22.694423807497515,-1.3854845903144835,42.13177815692668,25.873104449422065,1335.2071493253484,980.1616495027765
2017-03-24,1038.449951171875,1040.469970703125,934.3579711914062,937.52001953125,937.52001953125,491038016,1141.8028991699218,1104.4430415312147,-34.1364285826794,-7.9356733887874675,35.55420810922102,0.9770807451893291,1337.5067564608682,946.0990418789754
2017-03-25,936.5399780273438,975.760986328125,903.7130126953125,972.7789916992188,972.7789916992188,435803008,1127.0858489990235,1091.9036082138816,-39.899261568836664,-14.328391024797307,39.12470817732471,19.495461131469547,1327.1022854426967,927.0694125553503
2017-03-26,974.0150146484375,1007.9600219726562,954.1859741210938,966.7249755859375,966.7249755859375,303668000,1111.780599975586,1079.981833677887,-44.442550674505355,-20.35122295473892,38.72795749530192,17.78657583761033,1311.69164332492,911.8695566262519
2017-03-27,972.0549926757812,1046.4000244140625,971.9840087890625,1045.77001953125,1045.77001953125,372535008,1102.8920989990233,1076.7235656639214,-41.19005230097855,-24.518988823986845,46.37432393800862,40.098857573079314,1297.8840176923202,907.9001803057265
2017-03-28,1044.5799560546875,1064.6500244140625,1027.72998046875,1047.1500244140625,1047.1500244140625,326332000,1097.7496002197265,1073.9070379258396,-38.0623104245044,-27.227653144090358,46.499851299328945,40.488395692166684,1292.925603071964,902.5735973674891
2017-03-29,1046.0799560546875,1055.1300048828125,1015.8800048828125,1039.969970703125,1039.969970703125,298457984,1090.3235992431642,1070.674936285581,-35.75080970136423,-28.932284455545137,45.89786055383904,38.46166038685046,1282.4017697071033,898.245428779225
2017-03-30,1042.2099609375,1049.2900390625,1020.0399780273438,1026.4300537109375,1026.4300537109375,352968992,1085.8091033935548,1066.4611379451387,-34.61249556493203,-30.06832667742252,44.72206162903364,44.39079877102639,1279.431478713544,892.1867280735654
2017-03-31,1026.6400146484375,1074.9200439453125,1026.6400146484375,1071.7900390625,1071.7900390625,447287008,1080.6071075439454,1066.9686523372684,-29.707749241221563,-29.99621119018233,49.39879945662749,76.8467905320556,1269.8158209570797,891.398394130811
2017-04-01,1071.7099609375,1091.719970703125,1061.0899658203125,1080.5,1080.5,289633984,1073.5631072998046,1068.2573521146714,-24.831637724881602,-28.963296497122183,50.26885628433618,80.82908697180937,1251.4340325323035,895.6921820673058
2017-04-02,1080.6099853515625,1107.5899658203125,1075.449951171875,1102.1700439453125,1102.1700439453125,514187008,1067.0756072998047,1071.4871322890183,-18.999676333537764,-26.9705724644053,52.45905190003782,90.73688557985857,1230.2258537175267,903.9253608820827
2017-04-03,1102.949951171875,1151.739990234375,1102.949951171875,1143.81005859375,1143.81005859375,580444032,1062.2661102294921,1078.375030032326,-10.892244714990966,-23.754906914522437,56.429862340156845,96.80279471237112,1209.6518081204895,914.8804123384947
2017-04-04,1145.52001953125,1156.43994140625,1120.52001953125,1133.25,1133.25,436310016,1056.4481109619142,1083.601217648295,-5.258538067311974,-20.055633145080343,55.17132850473985,90.82411141363805,1181.2493308804142,931.6468910434143
2017-04-05,1134.1400146484375,1135.0899658203125,1113.6300048828125,1124.780029296875,1124.780029296875,414784000,1053.2966094970702,1087.523009233874,-1.4604061565041775,-16.336587747365108,54.12857239834109,87.4726795949842,1167.3942632974681,939.1989556966723
2017-04-06,1125.81005859375,1188.3699951171875,1125.81005859375,1182.6800537109375,1182.6800537109375,511222016,1057.4191131591797,1096.5855848983563,6.150786389626774,-11.839112919966734,59.73151431311942,98.00112354250379,1183.3467166548173,931.491509663542
2017-04-07,1178.93994140625,1186.5799560546875,1163.3900146484375,1176.9000244140625,1176.9000244140625,317022016,1067.5732147216797,1104.2345791379473,11.582792042945584,-7.154731927384271,58.95732422828758,95.97059920837425,1197.583392730788,937.5630367125714
2017-04-08,1172.6500244140625,1184.97998046875,1162.5799560546875,1175.949951171875,1175.949951171875,209312000,1074.5337127685548,1111.06461456975,15.630849979440427,-2.5976155460193313,58.82236633140149,94.69645969332824,1211.8938893408786,937.1735361962311
2017-04-09,1176.5699462890625,1197.2099609375,1171.8599853515625,1187.8699951171875,1187.8699951171875,242343008,1081.2157135009766,1118.379412717125,19.575162694788105,1.8369401021421563,60.05774078363282,95.85306856016446,1226.7347701330511,935.696656868902
2017-04-10,1187.300048828125,1190.3399658203125,1179.0400390625,1187.1300048828125,1187.1300048828125,215883008,1084.5452117919922,1124.9270881614761,22.38332685256296,5.946217452226317,59.93752296694567,94.44109717224688,1236.4193060780783,932.6711175059061
2017-04-11,1187.4599609375,1208.0699462890625,1187.4599609375,1205.010009765625,1205.010009765625,216182000,1092.3387115478515,1132.554033076157,25.754699994148723,9.907913960610799,61.92093285404474,98.40785813188349,1251.9458350563323,932.7315880393708
2017-04-12,1204.81005859375,1207.1400146484375,1196.760009765625,1200.3699951171875,1200.3699951171875,288702016,1100.4277130126952,1139.012696127684,27.732444734328737,13.472820115354388,61.075885876469336,95.90493406819202,1264.6503430255207,936.2050829998698
2017-04-13,1201.02001953125,1205.8900146484375,1156.43994140625,1169.280029296875,1169.280029296875,351968992,1112.0157135009765,1141.8952992866546,26.485809354395542,16.07541796316262,55.60058143831169,78.61989108333995,1260.5831734628205,963.4482535391326
2017-04-14,1170.3299560546875,1190.800048828125,1159.7900390625,1167.5400390625,1167.5400390625,254827008,1121.7537658691406,1144.3376554557829,25.068465498379055,17.87402747020591,55.30177577564363,72.42487915884591,1257.518962845413,985.9885688928682
2017-04-15,1167.300048828125,1188.0,1164.9599609375,1172.52001953125,1172.52001953125,203559008,1132.0435180664062,1147.0216901296367,24.069593791048646,19.113140734374458,56.03010944504833,73.19414261296015,1249.164524071836,1014.9225120609766
2017-04-16,1172.6099853515625,1187.219970703125,1172.6099853515625,1182.93994140625,1182.93994140625,183231008,1138.9020141601563,1150.4424759655046,23.843923471447397,20.059297281789046,57.587354589837126,76.0939820680189,1250.9673524450627,1026.83667587525
2017-04-17,1183.25,1194.9000244140625,1172.6500244140625,1193.9100341796875,1193.9100341796875,253206000,1146.2400146484374,1154.5822434144745,24.270497733213915,20.90153737207402,59.2246600580696,85.00643700268337,1252.3755222275072,1040.1045070693676
2017-04-18,1193.77001953125,1217.5699462890625,1193.77001953125,1211.6700439453125,1211.6700439453125,270524000,1154.825018310547,1160.019176798364,25.74487438418396,21.87020477449601,61.79600706889827,94.3237390131959,1252.6385660239557,1057.0114705971382
2017-04-19,1212.1300048828125,1215.510009765625,1205.0799560546875,1210.2900390625,1210.2900390625,288060992,1164.018017578125,1164.806877966377,26.496538044472572,22.795471428491325,61.47162272634324,92.06635120267875,1244.9356639393754,1083.1003712168745
2017-04-20,1211.0799560546875,1240.7900390625,1208.4100341796875,1229.0799560546875,1229.0799560546875,315108000,1171.8825134277345,1170.928123498597,28.28240422732938,23.892857988258935,64.22524908214046,86.11728577300013,1245.6773335455462,1098.0876933099228
2017-04-21,1229.4200439453125,1235.93994140625,1215.56005859375,1222.050048828125,1222.050048828125,272167008,1178.9600158691405,1175.7968782918854,28.798490213177047,24.87398443324256,62.42757815674382,77.78308412783866,1242.823267293912,1115.096764444369
2017-04-22,1222.7099609375,1235.56005859375,1208.469970703125,1231.7099609375,1231.7099609375,249320000,1185.43701171875,1181.1219337819439,29.645234442002902,25.82823443499463,63.921940226390326,89.23524882922622,1242.7770532685315,1128.0969701689685
2017-04-23,1231.9200439453125,1232.199951171875,1203.93994140625,1207.2099609375,1207.2099609375,258951008,1188.6070068359375,1183.6065077967587,28.016384656131322,26.26586447922197,57.65830952875304,60.18963930326659,1243.3421555705572,1133.8718581013177
2017-04-24,1209.6300048828125,1250.93994140625,1209.6300048828125,1250.1500244140625,1250.1500244140625,235806000,1194.4520080566406,1189.9439855698354,29.846363424235506,26.98196426822468,64.26714825229546,99.16410900297619,1249.259939154962,1139.6440769583191
2017-04-25,1250.449951171875,1267.5799560546875,1249.969970703125,1265.489990234375,1265.489990234375,242556000,1201.4875061035157,1197.1388431569344,32.16367895272674,28.018307205125094,66.29131006946093,98.11951993445065,1254.820033117755,1148.1549790892764
2017-04-26,1265.989990234375,1294.8299560546875,1265.9300537109375,1281.0799560546875,1281.0799560546875,329631008,1206.4075012207031,1205.1332348614824,34.856345897151186,29.385914943530313,68.25920029995768,90.06431205681265,1269.2070282464547,1143.6079741949516
2017-04-27,1281.8800048828125,1319.699951171875,1281.300048828125,1317.72998046875,1317.72998046875,449196992,1213.4489990234374,1215.856734443127,39.49241059721339,31.407214074266932,72.34638854482834,98.76807467583524,1291.2297837271283,1135.6682143197465
2017-04-28,1317.739990234375,1331.280029296875,1292.3699951171875,1316.47998046875,1316.47998046875,527488992,1220.4755004882813,1225.4399007312816,42.57488395940209,33.64074805129397,72.00582759336315,91.10146540094856,1308.1921151478896,1132.758885828673
2017-04-29,1317.8399658203125,1327.199951171875,1315.2099609375,1321.7900390625,1321.7900390625,422705984,1227.1715026855468,1234.6161043818738,44.92833774683618,35.89826599040241,72.59598275492775,94.01904102475334,1323.8935893816035,1130.44941598949
2017-04-30,1321.8699951171875,1347.9100341796875,1314.9200439453125,1347.8900146484375,1347.8900146484375,413115008,1235.2095031738281,1245.4040958358323,48.34225728234401,38.38706424879073,75.34700291167468,99.98857723945311,1343.3328205678606,1127.0861857797956
2017-05-01,1348.300048828125,1434.3199462890625,1348.300048828125,1421.5999755859375,1421.5999755859375,713624000,1246.0390014648438,1262.1846558120328,56.3460685341538,41.97886510586335,81.11339532561209,94.71212863185298,1380.156186762365,1111.9218161673225
2017-05-02,1421.030029296875,1473.9000244140625,1415.68994140625,1452.8199462890625,1452.8199462890625,477337984,1258.6614990234375,1280.340397762226,64.46522237973409,46.4761365606375,82.9341573993405,92.19140922978974,1418.3006227180558,1099.0223753288192
2017-05-03,1453.780029296875,1492.77001953125,1447.489990234375,1490.0899658203125,1490.0899658203125,583795968,1274.7019958496094,1300.3165471010914,73.06484336232825,51.793877920975646,84.81605405344447,99.0721002021896,1457.9217471947038,1091.482244504515
2017-05-04,1490.719970703125,1608.9100341796875,1490.719970703125,1537.6700439453125,1537.6700439453125,933548992,1293.20849609375,1322.9216420386363,82.76535214940554,57.98817276666163,86.81498933554249,82.40857991599134,1502.3333797044218,1084.0836124830782
2017-05-05,1540.8699951171875,1618.030029296875,1530.31005859375,1555.449951171875,1555.449951171875,946035968,1312.3549926757812,1345.067195289421,90.84061115280224,64.55866044388975,87.4783716905111,84.88732767215392,1542.8063717061898,1081.9036136453726
2017-05-06,1556.81005859375,1578.800048828125,1542.5,1578.800048828125,1578.800048828125,582529984,1332.147998046875,1367.3274670550118,97.99484624026104,71.24589760316401,88.31020126730363,90.52622083552217,1581.9273573644984,1082.3686387292516
2017-05-07,1579.469970703125,1596.719970703125,1559.760009765625,1596.7099609375,1596.7099609375,1080029952,1352.2879943847656,1389.173418853344,103.91197673357306,77.77911342924583,88.91829373149403,94.77961138960184,1618.640974548383,1085.9350142211483
2017-05-08,1596.9200439453125,1723.3499755859375,1596.9200439453125,1723.3499755859375,1723.3499755859375,1340320000,1377.8719909667968,1420.9997575897814,117.46606046258375,85.71650283591342,92.0624869194742,100.0,1681.0360780533645,1074.7079038802292
2017-05-09,1723.8900146484375,1833.489990234375,1716.300048828125,1755.3599853515625,1755.3599853515625,1167920000,1405.12548828125,1452.843588805189,129.30021732031923,94.43324573279459,92.63157172017921,86.2340521493828,1739.5206830668094,1070.7302934956906
2017-05-10,1756.52001953125,1788.43994140625,1719.0999755859375,1787.1300048828125,1787.1300048828125,915723008,1433.0279907226563,1484.6803903363914,139.63284641852715,103.47316586994111,93.15603677715133,91.60434084809684,1795.923336494841,1070.1326449504718
2017-05-11,1780.3699951171875,1873.9300537109375,1755.3499755859375,1848.5699462890625,1848.5699462890625,799489984,1464.353985595703,1519.33653852236,151.03814549461868,112.98616179487662,94.03959551247051,95.63929691402855,1856.01767441297,1072.690296778436
2017-05-12,1845.760009765625,1856.1500244140625,1694.010009765625,1724.239990234375,1724.239990234375,740984000,1488.980487060547,1538.8511529711234,148.33462952429227,120.05585534075976,73.3913815603039,73.22229282811541,1880.9729429572571,1096.9880311638367
2017-05-13,1723.1199951171875,1812.989990234375,1651.0799560546875,1804.9100341796875,1804.9100341796875,579635008,1518.8654907226562,1564.1900940386058,150.96128428364204,126.23694112933622,76.93075450375531,87.65316929473447,1911.509097030777,1126.2218844145355
2017-05-14,1800.8599853515625,1831.4200439453125,1776.6199951171875,1808.9100341796875,1808.9100341796875,437196000,1546.8034912109374,1587.496755004423,151.61793648217986,131.31314019990495,77.0934576388109,87.63007839597246,1938.5054712425224,1155.1015111793524
2017-05-15,1808.43994140625,1812.800048828125,1708.5400390625,1738.4300537109375,1738.4300537109375,731529024,1570.4504943847655,1601.8713548812339,144.78223322162148,134.00695880424826,67.99385066781109,70.43034942565112,1948.2208066765434,1192.6801820929877
2017-05-16,1741.699951171875,1785.93994140625,1686.5400390625,1734.449951171875,1734.449951171875,959044992,1593.118994140625,1614.497887861295,137.4591842169673,134.69740388679207,67.50925270913737,67.29197969769825,1952.6841036811745,1233.5538846000757
2017-05-17,1726.72998046875,1864.050048828125,1661.9100341796875,1839.0899658203125,1839.0899658203125,1064729984,1619.186993408203,1635.8876095716778,138.5026178266778,135.45844667476922,72.96471031202998,90.90835825164999,1970.6146924690852,1267.759294347321
2017-05-18,1818.699951171875,1904.47998046875,1807.1199951171875,1888.6500244140625,1888.6500244140625,894321024,1647.7954956054687,1659.9602205090478,141.69525432806995,136.70580820542938,75.09743261868267,95.76931358475792,1989.0042293075383,1306.586761903399
2017-05-19,1897.3699951171875,2004.52001953125,1890.25,1987.7099609375,1987.7099609375,1157289984,1681.0914916992188,1691.1744815022337,150.484064137833,139.4614593919101,78.71223292978937,96.36161683842079,2018.4953502134688,1343.6876331849687
2017-05-20,1984.239990234375,2084.72998046875,1974.9200439453125,2084.72998046875,2084.72998046875,961336000,1717.9334899902344,1728.6559575942829,163.39445441705948,144.24805839694,81.53873687000912,100.0,2062.5959240463253,1373.2710559341435
2017-05-21,2067.030029296875,2119.080078125,2037.5,2041.199951171875,2041.199951171875,1147859968,1748.9134887695313,1758.4220522207202,168.17490652192146,149.0334280219363,76.62297559242386,85.08500807123728,2092.8476144173774,1404.9793631216853
2017-05-22,2043.18994140625,2303.89990234375,2017.8699951171875,2173.39990234375,2173.39990234375,1942220032,1784.9424865722656,1797.9437522324374,180.5496168796476,155.33666579347855,80.47319154879108,80.00980197651377,2147.712102081289,1422.1728710632424
2017-05-23,2191.56005859375,2320.820068359375,2178.5,2320.419921875,2320.419921875,1378749952,1826.458984375,1847.703387436491,199.91545000708652,164.25242263620015,83.69033709345831,99.94025346891677,2232.2507173147796,1420.6672514352201
2017-05-24,2321.3701171875,2523.719970703125,2321.3701171875,2443.639892578125,2443.639892578125,1725379968,1871.7574768066406,1904.4592450690277,222.6393858751917,175.9298152839985,85.80170936278172,90.8232401928919,2336.4743380492027,1407.0406155640785
2017-05-25,2446.239990234375,2763.7099609375,2285.300048828125,2304.97998046875,2304.97998046875,2406700032,1909.2339782714844,1942.6040770118584,226.84464878449535,186.11278198409786,74.16631674178895,58.77066244343594,2386.5913557741023,1431.8766007688666
2017-05-26,2320.889892578125,2573.7900390625,2071.989990234375,2202.419921875,2202.419921875,1763480064,1940.414971923828,1967.3484431893003,219.37281705884152,192.76478899904663,66.93600663341397,49.55285794924992,2408.7474729905894,1472.082470857067
2017-05-27,2196.27001953125,2260.199951171875,1855.8299560546875,2038.8699951171875,2038.8699951171875,1700480000,1962.5229736328124,1974.1600195633846,197.97212491636583,193.80625618251048,57.33670342636821,34.21310455581105,2404.8942294803965,1520.1517177852284
2017-05-28,2054.080078125,2267.340087890625,2054.080078125,2155.800048828125,2155.800048828125,1147139968,1984.1454772949219,1991.4590699695502,188.27686185385892,192.7003773167802,61.579070615620616,44.82574400796814,2419.8663263507847,1548.424628239059
2017-05-29,2159.429931640625,2307.050048828125,2107.169921875,2255.610107421875,2255.610107421875,994625024,2009.1579833984374,2016.6163116316764,186.49730872286227,191.4597635979966,64.79693113311552,53.88456277985297,2446.902435416836,1571.4135313800389
